Time,El_grid,PV_feed,PV_self,E_hp,H_hp,E_boiler,H_boiler
1613,11.148471,0.0,0.0,9.4384705,28.315412,0.0,0.0
1614,11.949845,0.0,0.0,10.079845,30.239535,0.0,0.0
1615,12.375817,0.0,0.0,9.6358166,28.90745,0.0,0.0
1616,14.226173,0.0,0.56390888,10.310082,30.930247,0.0,0.0
1617,9.8878738,0.0,3.3383216,8.6161954,25.848586,0.0,0.0
1618,5.8702526,0.0,5.6709185,6.5111712,19.533514,0.0,0.0
1619,0.82160931,0.0,8.7474762,5.1790855,15.537257,0.0,0.0
1620,0.0,1.4477513,8.9334929,4.6034929,13.810479,0.0,0.0
1621,0.0,1.8039264,8.8998908,3.8798908,11.639673,0.0,0.0
1622,0.0,1.398211,6.9967628,3.6167628,10.850288,0.0,0.0
1623,2.1621563,0.0,4.7564075,3.9785638,11.935692,0.0,0.0
1624,4.5793069,0.0,3.273712,4.1430188,12.429057,0.0,0.0
1625,6.7606906,0.0,1.6461199,4.3568104,13.070431,0.0,0.0
1626,8.7619932,0.0,0.62661821,4.7186114,14.155834,0.0,0.0
1627,12.25768,0.0,0.052732844,5.0804125,15.241238,0.0,0.0
1628,13.19065,0.0,0.0,5.3106495,15.931949,0.0,0.0
1629,10.615816,0.0,0.0,6.1658156,18.497447,0.0,0.0
1630,11.708565,0.0,0.0,7.4485648,22.345694,0.0,0.0
1631,10.658138,0.0,0.0,7.7281383,23.184415,0.0,0.0
1632,10.019039,0.0,0.0,7.9090388,23.727117,0.0,0.0
1633,10.027522,0.0,0.0,8.5175224,25.552567,0.0,0.0
1634,9.904442,0.0,0.0,8.994442,26.983326,0.0,0.0
1635,9.754442,0.0,0.0,8.994442,26.983326,0.0,0.0
1636,9.5899869,0.0,0.0,8.8299869,26.489961,0.0,0.0
1637,9.68866,0.0,0.0,8.92866,26.78598,0.0,0.0
1638,10.184016,0.0,0.0,9.2740155,27.822047,0.0,0.0
1639,10.404016,0.0,0.0,9.2740155,27.822047,0.0,0.0
1640,12.417959,0.0,0.5700848,9.7180441,29.154132,0.0,0.0
1641,10.978403,0.0,3.5331005,8.2215033,24.66451,0.0,0.0
1642,6.3042802,0.0,6.6020571,7.3663373,22.099012,0.0,0.0
1643,2.8400684,0.0,9.8073588,7.0374273,21.112282,0.0,0.0
1644,0.10888727,0.0,11.152284,6.5111712,19.533514,0.0,0.0
1645,7.9918809,0.0,4.6737452,6.6756262,20.026879,0.0,0.0
1646,0.0,3.1800778,9.4406495,5.3106495,15.931949,0.0,0.0
1647,0.0,1.2262343,10.06572,4.6857204,14.057161,0.0,0.0
1648,3.3528215,0.0,6.736027,4.9488485,14.846546,0.0,0.0
1649,3.7184232,0.0,5.3459702,4.7843934,14.35318,0.0,0.0
1650,7.3327285,0.0,2.339248,5.2119765,15.63593,0.0,0.0
1651,12.059123,0.0,0.16247417,6.2315976,18.694793,0.0,0.0
1652,13.482546,0.0,0.0,7.1525458,21.457637,0.0,0.0
1653,12.55392,0.0,0.0,7.7939203,23.381761,0.0,0.0
1654,12.005058,0.0,0.0,8.2050578,24.615174,0.0,0.0
1655,11.906622,0.0,0.0,8.3366219,25.009866,0.0,0.0
1656,12.309086,0.0,0.0,8.6490864,25.947259,0.0,0.0
1657,11.297381,0.0,0.0,9.7673806,29.302142,0.0,0.0
1658,10.637807,0.0,0.0,9.487807,28.463421,0.0,0.0
1659,11.410983,0.0,0.0,10.490983,31.472948,0.0,0.0
1660,11.668329,0.0,0.0,10.688329,32.064986,0.0,0.0
1661,11.78122,0.0,0.0,10.72122,32.163659,0.0,0.0
1662,11.738992,0.0,0.0,10.638992,31.916977,0.0,0.0
1663,12.698376,0.0,0.0,11.428376,34.285129,0.0,0.0
1664,11.999482,0.0,0.86462861,10.754111,32.262332,0.0,0.0
1665,10.682229,0.0,3.8951044,9.027333,27.081999,0.0,0.0
1666,6.774958,0.0,7.0714269,8.1063848,24.319155,0.0,0.0
1667,1.0339914,0.0,9.8909713,6.7249627,20.174888,0.0,0.0
1668,0.0,1.1748299,10.599797,5.8697966,17.60939,0.0,0.0
1669,0.0,3.1414138,9.3443934,4.7843934,14.35318,0.0,0.0
1670,0.0,3.7165358,8.5132083,3.6332083,10.899625,0.0,0.0
1671,0.0,2.8310935,8.1344877,2.7944877,8.383463,0.0,0.0
1672,0.20472695,0.0,8.5930782,2.5478052,7.6434155,0.0,0.0
1673,4.4152262,0.0,5.5725789,2.5478052,7.6434155,0.0,0.0
1674,8.4119822,0.0,2.393406,2.9753883,8.9261648,0.0,0.0
1675,12.446444,0.0,0.21235659,4.2088008,12.626403,0.0,0.0
1676,11.421076,0.0,0.0,5.031076,15.093228,0.0,0.0
1677,10.844015,0.0,0.0,5.8040146,17.412044,0.0,0.0
1678,10.510034,0.0,0.0,6.1000336,18.300101,0.0,0.0
1679,9.8047257,0.0,0.0,6.4947257,19.484177,0.0,0.0
1680,8.3000812,0.0,0.0,6.8400812,20.520244,0.0,0.0
1681,8.2483278,0.0,0.0,7.2183278,21.654983,0.0,0.0
1682,8.9083753,0.0,0.0,7.9583753,23.875126,0.0,0.0
1683,10.270461,0.0,0.0,9.290461,27.871383,0.0,0.0
1684,11.281409,0.0,0.0,10.211409,30.634227,0.0,0.0
1685,11.297855,0.0,0.0,10.227855,30.683564,0.0,0.0
1686,11.898992,0.0,0.0,10.638992,31.916977,0.0,0.0
1687,13.66231,0.0,0.0,10.39231,31.176929,0.0,0.0
1688,12.580104,0.0,0.96106796,9.9811721,29.943516,0.0,0.0
1689,9.0648979,0.0,4.0865579,7.4814558,22.444367,0.0,0.0
1690,4.0321309,0.0,7.1236846,6.1658156,18.497447,0.0,0.0
1691,0.50888953,0.0,10.002613,4.7515024,14.254507,0.0,0.0
1692,0.0,2.825743,9.2510284,4.2910284,12.873085,0.0,0.0
1693,0.0,4.3649066,8.4909808,3.5509808,10.652942,0.0,0.0
1694,0.0,4.9277504,7.2549618,3.2549618,9.7648853,0.0,0.0
1695,0.0,4.5285544,6.3662412,2.4162412,7.2487235,0.0,0.0
1696,0.0,2.4067048,5.7944401,2.0544401,6.1633203,0.0,0.0
1697,0.42928062,0.0,5.5022685,2.0215491,6.0646473,0.0,0.0
1698,3.7645341,0.0,2.3568256,2.5313597,7.594079,0.0,0.0
1699,8.5301386,0.0,0.21330673,3.8634453,11.590336,0.0,0.0
1700,11.809086,0.0,0.0,5.1790855,15.537257,0.0,0.0
1701,11.372688,0.0,0.0,5.9026876,17.708063,0.0,0.0
1702,10.145152,0.0,0.0,6.2151521,18.645456,0.0,0.0
1703,9.6640622,0.0,0.0,6.5440622,19.632187,0.0,0.0
1704,10.197712,0.0,0.0,8.0077118,24.023136,0.0,0.0
1705,9.5363848,0.0,0.0,8.1063848,24.319155,0.0,0.0
1706,9.3001764,0.0,0.0,8.3201764,24.960529,0.0,0.0
1707,9.871551,0.0,0.0,8.961551,26.884653,0.0,0.0
1708,10.411788,0.0,0.0,9.191788,27.575364,0.0,0.0
1709,9.8748684,0.0,0.0,8.7148684,26.144605,0.0,0.0
1710,10.46667,0.0,0.0,9.0766695,27.230009,0.0,0.0
1711,11.800035,0.0,0.0,9.5700345,28.710104,0.0,0.0
1712,12.03653,0.0,0.85037649,9.3069065,27.92072,0.0,0.0
1713,9.8188626,0.0,3.0637307,7.8925933,23.67778,0.0,0.0
1714,6.4052004,0.0,6.4353073,6.5605077,19.681523,0.0,0.0
1715,0.35150509,0.0,9.8206608,4.7021659,14.106498,0.0,0.0
1716,0.0,3.4681714,7.9002697,2.8602697,8.580809,0.0,0.0
1717,0.0,5.190941,6.4435396,1.8735396,5.6206188,0.0,0.0
1718,0.0,5.7316778,5.3787999,0.73879992,2.2163998,0.0,0.0
1719,0.0,6.147309,4.8605534,0.36055342,1.0816603,0.0,0.0
1720,0.0,5.0314181,3.6338708,0.11387083,0.3416125,0.0,0.0
1721,0.0,1.4066066,3.9612168,0.31121683,0.9336505,0.0,0.0
1722,2.1721218,0.0,2.1962517,1.0183735,3.0551205,0.0,0.0
1723,7.803568,0.0,0.1862277,2.3997957,7.199387,0.0,0.0
1724,11.123872,0.0,0.0,3.5838718,10.751615,0.0,0.0
1725,10.568611,0.0,0.0,4.7186114,14.155834,0.0,0.0
1726,11.407569,0.0,0.0,5.7875691,17.362707,0.0,0.0
1727,10.378896,0.0,0.0,5.6888961,17.066688,0.0,0.0
1728,9.1982802,0.0,0.0,6.4782802,19.434841,0.0,0.0
1729,8.0415976,0.0,0.0,6.2315976,18.694793,0.0,0.0
1730,9.3572378,0.0,0.0,7.5472378,22.641713,0.0,0.0
1731,9.6754843,0.0,0.0,7.9254843,23.776453,0.0,0.0
1732,9.8970483,0.0,0.0,8.0570483,24.171145,0.0,0.0
1733,9.9730674,0.0,0.0,8.3530674,25.059202,0.0,0.0
1734,11.150888,0.0,0.0,9.0108875,27.032663,0.0,0.0
1735,12.231403,0.0,0.002375353,9.0437785,27.131336,0.0,0.0
1736,12.839674,0.0,0.9425402,8.9122144,26.736643,0.0,0.0
1737,6.7407362,0.0,3.6471175,6.7578537,20.273561,0.0,0.0
1738,4.5619727,0.0,6.6946958,5.6066685,16.820006,0.0,0.0
1739,0.0,0.062487312,9.3272844,4.8172844,14.451853,0.0,0.0
1740,0.0,1.7551659,9.4270474,4.5870474,13.761142,0.0,0.0
1741,0.0,2.1881401,9.4050093,3.9950093,11.985028,0.0,0.0
1742,0.0,3.1266751,7.8740613,3.0740613,9.2221838,0.0,0.0
1743,0.0,1.4245811,8.1466676,2.1366676,6.4100028,0.0,0.0
1744,0.28921427,0.0,7.0547994,2.3340137,7.002041,0.0,0.0
1745,2.9198479,0.0,4.1563933,2.4162412,7.2487235,0.0,0.0
1746,5.9189176,0.0,1.6342431,2.8931607,8.679482,0.0,0.0
1747,12.213299,0.0,0.14014585,3.8634453,11.590336,0.0,0.0
1748,12.250602,0.0,0.0,4.5706019,13.711806,0.0,0.0
1749,10.138185,0.0,0.0,4.998185,14.994555,0.0,0.0
1750,9.75155,0.0,0.0,5.49155,16.47465,0.0,0.0
1751,8.2546305,0.0,0.0,5.0146305,15.043892,0.0,0.0
1752,8.4111712,0.0,0.0,6.5111712,19.533514,0.0,0.0
1753,8.8414558,0.0,0.0,7.4814558,22.444367,0.0,0.0
1754,8.8419298,0.0,0.0,7.9419298,23.82579,0.0,0.0
1755,8.7461478,0.0,0.0,7.8761478,23.628444,0.0,0.0
1756,9.2301764,0.0,0.0,8.3201764,24.960529,0.0,0.0
1757,9.5910769,0.0,0.0,8.5010769,25.503231,0.0,0.0
1758,10.342214,0.0,0.0,8.9122144,26.736643,0.0,0.0
1759,12.383254,0.0,0.001425212,9.224679,27.674037,0.0,0.0
1760,12.735215,0.0,0.82567282,9.0108875,27.032663,0.0,0.0
1761,10.180922,0.0,3.1734721,8.2543944,24.763183,0.0,0.0
1762,7.5698202,0.0,5.633863,7.5636833,22.69105,0.0,0.0
1763,1.1898816,0.0,8.8158864,5.425768,16.277304,0.0,0.0
1764,0.0,2.1177487,8.7969998,3.8469998,11.541,0.0,0.0
1765,0.0,3.8108001,7.7847248,3.0247248,9.0741743,0.0,0.0
1766,0.0,4.4572406,6.7202221,2.1202221,6.3606663,0.0,0.0
1767,0.0,3.8113341,5.9675205,1.5775205,4.7325615,0.0,0.0
1768,0.0,2.5680584,4.970838,1.330838,3.992514,0.0,0.0
1769,0.4851069,0.0,4.7906126,1.2157195,3.6471585,0.0,0.0
1770,3.8711293,0.0,2.1159647,1.8570941,5.5712823,0.0,0.0
1771,9.7567852,0.0,0.18860306,2.9753883,8.9261648,0.0,0.0
1772,11.374346,0.0,0.0,4.0443458,12.133038,0.0,0.0
1773,9.9799384,0.0,0.0,4.6199384,13.859815,0.0,0.0
1774,10.449086,0.0,0.0,5.1790855,15.537257,0.0,0.0
1775,9.2784696,0.0,0.0,5.9684696,17.905409,0.0,0.0
1776,8.4344886,0.0,0.0,6.2644886,18.793466,0.0,0.0
1777,8.6458632,0.0,0.0,6.9058632,20.71759,0.0,0.0
1778,8.9698918,0.0,0.0,7.3498918,22.049675,0.0,0.0
1779,9.0230198,0.0,0.0,7.6130198,22.83906,0.0,0.0
1780,9.2597023,0.0,0.0,7.8597023,23.579107,0.0,0.0
1781,9.2081383,0.0,0.0,7.7281383,23.184415,0.0,0.0
1782,10.303067,0.0,0.0,8.3530674,25.059202,0.0,0.0
1783,11.381256,0.0,0.004275636,8.6655319,25.996596,0.0,0.0
1784,12.144195,0.0,0.79621844,8.5504134,25.65124,0.0,0.0
1785,8.6041475,0.0,3.2119528,7.1361003,21.408301,0.0,0.0
1786,5.3151092,0.0,6.1564408,5.49155,16.47465,0.0,0.0
1787,0.063698711,0.0,8.8249127,4.7186114,14.155834,0.0,0.0
1788,0.0,3.1198503,7.6233978,3.1233978,9.3701933,0.0,0.0
1789,0.0,4.9306472,6.9375682,2.3175682,6.9527045,0.0,0.0
1790,0.0,4.8705717,6.7482316,2.2682316,6.8046948,0.0,0.0
1791,0.0,4.6623245,5.7284211,1.7584211,5.2752633,0.0,0.0
1792,0.0,1.7662208,6.0543925,1.3143925,3.9431775,0.0,0.0
1793,1.3064753,0.0,4.6941733,1.8406486,5.5219458,0.0,0.0
1794,5.4882607,0.0,1.888881,2.5971417,7.791425,0.0,0.0
1795,10.602142,0.0,0.16817502,3.6003173,10.800952,0.0,0.0
1796,14.693919,0.0,0.0,4.3239194,12.971758,0.0,0.0
1797,10.928849,0.0,0.0,4.9488485,14.846546,0.0,0.0
1798,10.310887,0.0,0.0,5.5408865,16.62266,0.0,0.0
1799,8.9066685,0.0,0.0,5.6066685,16.820006,0.0,0.0
1800,8.6573797,0.0,0.0,6.2973797,18.892139,0.0,0.0
1801,8.4711712,0.0,0.0,6.5111712,19.533514,0.0,0.0
1802,8.2440622,0.0,0.0,6.5440622,19.632187,0.0,0.0
1803,8.8234463,0.0,0.0,7.3334463,22.000339,0.0,0.0
1804,9.1950103,0.0,0.0,7.4650103,22.395031,0.0,0.0
1805,9.6721668,0.0,0.0,8.1721668,24.516501,0.0,0.0
1806,10.337759,0.0,0.0,8.7477594,26.243278,0.0,0.0
1807,10.986004,0.0,0.020428039,8.8464324,26.539297,0.0,0.0
1808,12.825186,0.0,0.71878192,8.5339679,25.601904,0.0,0.0
1809,13.204963,0.0,1.6038386,7.6788018,23.036406,0.0,0.0
1810,10.818896,0.0,3.5445022,6.5933987,19.780196,0.0,0.0
1811,9.8899473,0.0,3.1449678,5.9849151,17.954745,0.0,0.0
1812,9.5394339,0.0,3.2010262,5.8204601,17.46138,0.0,0.0
1813,11.523481,0.0,2.2622865,5.425768,16.277304,0.0,0.0
1814,9.2591634,0.0,2.3634766,5.16264,15.48792,0.0,0.0
1815,10.00774,0.0,1.6513456,5.1790855,15.537257,0.0,0.0
1816,9.7984054,0.0,1.7891161,5.0475215,15.142565,0.0,0.0
1817,9.5653917,0.0,1.0879118,5.1133035,15.339911,0.0,0.0
1818,10.407098,0.0,0.51355139,5.3106495,15.931949,0.0,0.0
1819,13.403035,0.0,0.052732844,5.425768,16.277304,0.0,0.0
1820,12.09155,0.0,0.0,5.49155,16.47465,0.0,0.0
1821,10.183778,0.0,0.0,5.5737775,16.721333,0.0,0.0
1822,9.7466685,0.0,0.0,5.6066685,16.820006,0.0,0.0
1823,8.8995596,0.0,0.0,5.6395596,16.918679,0.0,0.0
1824,7.7953416,0.0,0.0,5.7053416,17.116025,0.0,0.0
1825,7.1462421,0.0,0.0,5.8862421,17.658726,0.0,0.0
1826,7.0849151,0.0,0.0,5.9849151,17.954745,0.0,0.0
1827,7.0171426,0.0,0.0,6.0671426,18.201428,0.0,0.0
1828,6.9329246,0.0,0.0,6.1329246,18.398774,0.0,0.0
1829,7.2087066,0.0,0.0,6.1987066,18.59612,0.0,0.0
1830,7.2200336,0.0,0.0,6.1000336,18.300101,0.0,0.0
1831,7.7800336,0.0,0.0,6.1000336,18.300101,0.0,0.0
1832,7.9493438,0.0,0.32779876,6.0671426,18.201428,0.0,0.0
1833,9.5009422,0.0,1.4817454,5.9026876,17.708063,0.0,0.0
1834,5.8014508,0.0,4.0414262,5.392877,16.178631,0.0,0.0
1835,9.3360449,0.0,1.4090596,5.4751045,16.425314,0.0,0.0
1836,9.9174897,0.0,1.1420699,5.6395596,16.918679,0.0,0.0
1837,9.2046726,0.0,1.6062139,5.5408865,16.62266,0.0,0.0
1838,10.15641,0.0,0.66224851,5.458659,16.375977,0.0,0.0
1839,9.8574103,0.0,0.66034823,5.2777585,15.833276,0.0,0.0
1840,11.628223,0.0,0.4793463,5.7875691,17.362707,0.0,0.0
1841,10.892802,0.0,0.46699446,5.8697966,17.60939,0.0,0.0
1842,10.704945,0.0,0.10641583,6.0013606,18.004082,0.0,0.0
1843,10.637305,0.0,0.011401696,6.1987066,18.59612,0.0,0.0
1844,10.495579,0.0,0.0,5.9355786,17.806736,0.0,0.0
1845,12.31283,0.0,0.0,8.1228303,24.368491,0.0,0.0
1846,12.297522,0.0,0.0,8.5175224,25.552567,0.0,0.0
1847,12.351125,0.0,0.0,9.2411245,27.723374,0.0,0.0
1848,10.599561,0.0,0.0,9.1095605,27.328682,0.0,0.0
1849,10.414679,0.0,0.0,9.224679,27.674037,0.0,0.0
1850,10.069561,0.0,0.0,9.1095605,27.328682,0.0,0.0
1851,10.024442,0.0,0.0,8.994442,26.983326,0.0,0.0
1852,9.9070959,0.0,0.0,8.7970959,26.391288,0.0,0.0
1853,10.029323,0.0,0.0,8.8793234,26.63797,0.0,0.0
1854,10.556006,0.0,0.0,9.126006,27.378018,0.0,0.0
1855,12.337142,0.0,0.020428039,9.25757,27.77271,0.0,0.0
1856,14.517374,0.0,0.45796812,9.1753425,27.526028,0.0,0.0
1857,14.313936,0.0,0.29074325,9.224679,27.674037,0.0,0.0
1858,17.448498,0.0,0.24608661,11.214585,33.643754,0.0,0.0
1859,13.79925,0.0,2.7440082,11.313258,33.939773,0.0,0.0
1860,16.11984,0.0,1.2693888,10.869229,32.607688,0.0,0.0
1861,14.187181,0.0,2.4993468,10.326528,30.979583,0.0,0.0
1862,14.162241,0.0,2.6029122,9.6851531,29.055459,0.0,0.0
1863,9.5744102,0.0,5.1815958,9.126006,27.378018,0.0,0.0
1864,10.413301,0.0,2.971567,8.7148684,26.144605,0.0,0.0
1865,12.122361,0.0,1.3050191,9.7673806,29.302142,0.0,0.0
1866,13.40735,0.0,0.58718734,10.474537,31.423612,0.0,0.0
1867,15.772618,0.0,0.009976484,11.362594,34.087783,0.0,0.0
1868,16.678566,0.0,0.0,10.918566,32.755697,0.0,0.0
1869,15.376338,0.0,0.0,10.836338,32.509015,0.0,0.0
1870,16.063447,0.0,0.0,10.803447,32.410342,0.0,0.0
1871,14.887665,0.0,0.0,10.737665,32.212996,0.0,0.0
1872,13.184111,0.0,0.0,10.754111,32.262332,0.0,0.0
1873,12.402784,0.0,0.0,10.852784,32.558351,0.0,0.0
1874,12.435248,0.0,0.0,11.165248,33.495745,0.0,0.0
1875,12.740367,0.0,0.0,11.280367,33.8411,0.0,0.0
1876,12.351694,0.0,0.0,11.181694,33.545081,0.0,0.0
1877,13.287286,0.0,0.0,11.757286,35.271859,0.0,0.0
1878,13.914632,0.0,0.0,11.954632,35.863897,0.0,0.0
1879,14.768187,0.0,0.0,11.938187,35.814561,0.0,0.0
1880,15.491546,0.0,0.37863132,11.790177,35.370532,0.0,0.0
1881,14.516886,0.0,1.0779353,11.444822,34.334465,0.0,0.0
1882,13.891396,0.0,2.9758427,11.017239,33.051716,0.0,0.0
1883,11.667256,0.0,3.8737262,10.490983,31.472948,0.0,0.0
1884,10.095453,0.0,4.6666192,10.162073,30.486218,0.0,0.0
1885,9.7195108,0.0,4.8723248,9.9318356,29.795507,0.0,0.0
1886,10.19844,0.0,4.4680396,9.5864801,28.75944,0.0,0.0
1887,6.9341803,0.0,6.6638162,8.9779965,26.93399,0.0,0.0
1888,7.5699556,0.0,5.3397943,8.5997499,25.79925,0.0,0.0
1889,9.1738619,0.0,3.172997,8.5668589,25.700577,0.0,0.0
1890,11.393796,0.0,1.1610727,8.7148684,26.144605,0.0,0.0
1891,14.807269,0.0,0.28409226,9.4713615,28.414085,0.0,0.0
1892,16.417618,0.0,0.0,9.9976176,29.992853,0.0,0.0
1893,15.825201,0.0,0.0,10.425201,31.275602,0.0,0.0
1894,15.267665,0.0,0.0,10.737665,32.212996,0.0,0.0
1895,14.577239,0.0,0.0,11.017239,33.051716,0.0,0.0
1896,13.279466,0.0,0.0,11.099466,33.298399,0.0,0.0
1897,12.546338,0.0,0.0,10.836338,32.509015,0.0,0.0
1898,12.122547,0.0,0.0,10.622547,31.86764,0.0,0.0
1899,11.965438,0.0,0.0,10.655438,31.966313,0.0,0.0
1900,12.354111,0.0,0.0,10.754111,32.262332,0.0,0.0
1901,13.292357,0.0,0.0,11.132357,33.397072,0.0,0.0
1902,12.473684,0.0,0.0,11.033684,33.101053,0.0,0.0
1903,13.64737,0.0,0.004750707,10.90212,32.706361,0.0,0.0
1904,14.52329,0.0,0.32304805,10.836338,32.509015,0.0,0.0
1905,12.998262,0.0,2.1862752,10.474537,31.423612,0.0,0.0
1906,15.500341,0.0,1.5748593,10.425201,31.275602,0.0,0.0
1907,9.6942421,0.0,6.063802,9.7180441,29.154132,0.0,0.0
1908,4.8525466,0.0,8.9503314,8.8628779,26.588634,0.0,0.0
1909,3.9660317,0.0,9.1574622,8.0734938,24.220482,0.0,0.0
1910,1.0653032,0.0,10.491461,7.0867638,21.260291,0.0,0.0
1911,4.8499828,0.0,7.7441269,7.2841098,21.852329,0.0,0.0
1912,8.7152342,0.0,5.2927623,8.9779965,26.93399,0.0,0.0
1913,13.791181,0.0,1.8380484,10.869229,32.607688,0.0,0.0
1914,10.706601,0.0,3.2760873,9.3726885,28.118066,0.0,0.0
1915,14.960703,0.0,0.49312335,9.7838261,29.351478,0.0,0.0
1916,16.698803,0.0,0.0,11.148803,33.446408,0.0,0.0
1917,15.843495,0.0,0.0,11.543495,34.630484,0.0,0.0
1918,15.868613,0.0,0.0,11.658613,34.97584,0.0,0.0
1919,15.195059,0.0,0.0,11.675059,35.025177,0.0,0.0
1920,14.332831,0.0,0.0,11.592831,34.778494,0.0,0.0
1921,13.48795,0.0,0.0,11.70795,35.12385,0.0,0.0
1922,13.277049,0.0,0.0,11.527049,34.581148,0.0,0.0
1923,12.776812,0.0,0.0,11.296812,33.890437,0.0,0.0
1924,12.764585,0.0,0.0,11.214585,33.643754,0.0,0.0
1925,13.009703,0.0,0.0,11.329703,33.98911,0.0,0.0
1926,13.565485,0.0,0.0,11.395485,34.186456,0.0,0.0
1927,13.657001,0.0,0.000475071,11.247476,33.742427,0.0,0.0
1928,15.478917,0.0,0.15012233,11.37904,34.137119,0.0,0.0
1929,15.936538,0.0,0.72828333,11.444822,34.334465,0.0,0.0
1930,15.084357,0.0,1.3031188,11.247476,33.742427,0.0,0.0
1931,12.232938,0.0,4.0542531,10.277191,30.831574,0.0,0.0
1932,11.407548,0.0,4.0685052,9.8660536,29.598161,0.0,0.0
1933,11.184386,0.0,3.0727571,9.5371435,28.611431,0.0,0.0
1934,12.186122,0.0,1.9910212,9.5371435,28.611431,0.0,0.0
1935,13.092887,0.0,1.0461056,10.638992,31.916977,0.0,0.0
1936,12.013568,0.0,1.4347134,9.9482811,29.844843,0.0,0.0
1937,12.404078,0.0,1.102639,9.8167171,29.450151,0.0,0.0
1938,13.321755,0.0,0.52875365,10.030509,30.091526,0.0,0.0
1939,15.835645,0.0,0.051782703,10.507428,31.522285,0.0,0.0
1940,16.404111,0.0,0.0,10.754111,32.262332,0.0,0.0
1941,16.65212,0.0,0.0,10.90212,32.706361,0.0,0.0
1942,15.85013,0.0,0.0,11.05013,33.150389,0.0,0.0
1943,15.405011,0.0,0.0,10.935011,32.805034,0.0,0.0
1944,13.648566,0.0,0.0,10.918566,32.755697,0.0,0.0
1945,12.723684,0.0,0.0,11.033684,33.101053,0.0,0.0
1946,13.224822,0.0,0.0,11.444822,34.334465,0.0,0.0
1947,13.355059,0.0,0.0,11.675059,35.025177,0.0,0.0
1948,13.530841,0.0,0.0,11.740841,35.222523,0.0,0.0
1949,13.804395,0.0,0.0,11.724395,35.173186,0.0,0.0
1950,13.950841,0.0,0.0,11.740841,35.222523,0.0,0.0
1951,15.074213,0.0,0.016627473,11.740841,35.222523,0.0,0.0
1952,15.701442,0.0,0.20428039,11.625722,34.877167,0.0,0.0
1953,16.033333,0.0,0.443716,11.527049,34.581148,0.0,0.0
1954,16.951745,0.0,0.98862206,11.280367,33.8411,0.0,0.0
1955,15.723152,0.0,1.4698686,11.083021,33.249062,0.0,0.0
1956,15.037706,0.0,1.4679684,10.885675,32.657024,0.0,0.0
1957,13.721744,0.0,2.6323666,10.754111,32.262332,0.0,0.0
1958,13.429249,0.0,2.8432979,10.622547,31.86764,0.0,0.0
1959,11.139598,0.0,3.1924749,10.162073,30.486218,0.0,0.0
1960,12.076761,0.0,2.99152,9.9482811,29.844843,0.0,0.0
1961,12.978395,0.0,1.5563315,9.9647266,29.89418,0.0,0.0
1962,13.332284,0.0,1.0204518,10.112736,30.338208,0.0,0.0
1963,15.75345,0.0,0.13729542,10.260746,30.782237,0.0,0.0
1964,17.108755,0.0,0.0,10.408755,31.226266,0.0,0.0
1965,15.820983,0.0,0.0,10.490983,31.472948,0.0,0.0
1966,15.562547,0.0,0.0,10.622547,31.86764,0.0,0.0
1967,14.557002,0.0,0.0,10.787002,32.361005,0.0,0.0
1968,13.065011,0.0,0.0,10.935011,32.805034,0.0,0.0
1969,12.467902,0.0,0.0,10.967902,32.903707,0.0,0.0
1970,12.667902,0.0,0.0,10.967902,32.903707,0.0,0.0
1971,12.44212,0.0,0.0,10.90212,32.706361,0.0,0.0
1972,12.694348,0.0,0.0,10.984348,32.953043,0.0,0.0
1973,12.654348,0.0,0.0,10.984348,32.953043,0.0,0.0
1974,12.935912,0.0,0.0,11.115912,33.347735,0.0,0.0
1975,13.206951,0.0,0.001425212,11.428376,34.285129,0.0,0.0
1976,14.027631,0.0,0.23230956,11.55994,34.679821,0.0,0.0
1977,14.44076,0.0,0.76628899,11.527049,34.581148,0.0,0.0
1978,16.585071,0.0,1.3610775,11.346149,34.038446,0.0,0.0
1979,13.351488,0.0,2.7986413,11.05013,33.150389,0.0,0.0
1980,10.85921,0.0,5.156417,10.145627,30.436881,0.0,0.0
1981,10.403251,0.0,5.4481104,9.4713615,28.414085,0.0,0.0
1982,10.402288,0.0,4.0285993,9.0108875,27.032663,0.0,0.0
1983,11.615674,0.0,1.9012328,9.3069065,27.92072,0.0,0.0
1984,12.397455,0.0,1.1567971,9.5042525,28.512758,0.0,0.0
1985,11.812981,0.0,1.5016984,9.224679,27.674037,0.0,0.0
1986,13.466698,0.0,0.50309984,9.3397975,28.019393,0.0,0.0
1987,14.182716,0.0,0.047982137,9.520698,28.562094,0.0,0.0
1988,15.028708,0.0,0.0,9.6687076,29.006123,0.0,0.0
1989,14.472499,0.0,0.0,9.8824991,29.647497,0.0,0.0
1990,13.398281,0.0,0.0,9.9482811,29.844843,0.0,0.0
1991,13.582973,0.0,0.0,10.342973,31.02892,0.0,0.0
1992,13.647002,0.0,0.0,10.787002,32.361005,0.0,0.0
1993,12.597902,0.0,0.0,10.967902,32.903707,0.0,0.0
1994,12.520367,0.0,0.0,11.280367,33.8411,0.0,0.0
1995,12.733258,0.0,0.0,11.313258,33.939773,0.0,0.0
1996,13.01994,0.0,0.0,11.55994,34.679821,0.0,0.0
1997,12.776812,0.0,0.0,11.296812,33.890437,0.0,0.0
1998,12.849466,0.0,0.0,11.099466,33.298399,0.0,0.0
1999,12.295444,0.0,0.17577615,10.72122,32.163659,0.0,0.0
